,code,real,predic,real_pct,pre_pct
122,sh.601838,16.7100,17.066431,-0.0017921146953403522,0.019500062457122436
113,sh.601728,3.7300,5.147807,-0.002673796791443861,0.37641901638418584
289,sh.601728,3.7300,5.147807,-0.002673796791443861,0.37641901638418584
3,sh.600011,7.2200,8.365589,-0.004137931034482789,0.15387436439251068
125,sh.601868,2.3600,3.5864596,-0.0042194092827004814,0.5132741083072709
22,sh.600132,130.8800,129.76324,-0.00471482889733843,-0.013207265179420169
254,sh.600036,39.3100,40.042377,-0.0055653933721223625,0.012961737210316793
13,sh.600036,39.3100,40.042377,-0.0055653933721223625,0.012961737210316793
164,sz.000001,14.0800,15.375326,-0.005649717514124353,0.08582811840509974
15,sh.600050,3.4600,4.7134438,-0.005747126436781658,0.3544378609492862
249,sz.003816,2.7900,4.041157,-0.007117437722419906,0.43813408142307053
163,sh.605499,145.8000,145.11034,-0.0074880871341047595,-0.012182870635051524
220,sz.002311,60.6000,60.824482,-0.007696086458162776,-0.004020272406888403
46,sh.600584,24.5000,26.350267,-0.0080971659919028,0.06681244576025591
218,sz.002271,46.0000,47.32757,-0.009261253499892264,0.01933172235400571
175,sz.000408,32.3100,32.878727,-0.009503372164316182,0.007931543814485575
231,sz.002555,21.7900,22.516478,-0.009545454545454635,0.023476253856312246
170,sz.000157,5.9500,7.2936287,-0.011627906976744096,0.2115662280111219
61,sh.600845,53.8300,56.258026,-0.012112314186089268,0.03244679983569232
224,sz.002414,11.9500,13.508519,-0.012396694214876103,0.11640654319574018
236,sz.002602,4.7300,6.0325947,-0.01458333333333317,0.2567905584971111
204,sz.002032,54.2600,55.992027,-0.015245009074410176,0.016189242880487065
121,sh.601825,6.4500,7.722377,-0.015267175572518998,0.17898882800386162
32,sh.600332,30.6800,31.50076,-0.015720243824190017,0.010611457322934115
202,sz.002008,30.7800,32.367855,-0.016299137104506145,0.034447269799344316
49,sh.600600,92.8700,93.92393,-0.016832521702307757,-0.005675129079727781
